"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
20,10,33.5,33.5,30,0.1,1,2008-04-23,5,89.55,2.4501931792167,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.3477377405189,33.4433400534651,33.5,33.0437703736749,33.2760167793669,33.5002690166291,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,32.1997937289113,26.25,5.94979372891129,0.22665880872043,21.3139705882353,"Night","Spring Night"
21,10,33.5,33.5,30,1,2,2008-04-23,5,89.71,1.54472588672054,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4694295360584,34.1121529888381,35.3161652331533,33.0112854602028,36.1214066514384,38.9683835337628,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,36.0623733853382,26.3500003814697,9.71237300386844,0.368591000503307,21.3139705882353,"Night","Spring Night"
22,10,33.5,33.5,30,0.1,2,2008-04-23,5,89.06,2.45018020303121,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.3477648267228,33.4433565047848,33.5,33.0438194741508,33.2760652453574,33.5003350333708,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,32.1992295566977,26.3500003814697,5.84922917522795,0.221982128673567,21.3139705882353,"Night","Spring Night"
23,10,33.5,33.5,30,1,3,2008-04-23,5,88.59,1.54451541015697,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4694095158784,34.1120675226698,35.3160436396401,33.0110838412257,36.1211696278166,38.9680391347084,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,36.0657014513741,26.25,9.81570145137414,0.373931483861872,21.3139705882353,"Night","Spring Night"
24,10,33.5,33.5,30,0.1,3,2008-04-23,5,88.69,2.4501931792167,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.3477377405189,33.4433400534651,33.5,33.0437703736749,33.2760167793669,33.5002690166291,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,32.1997937289113,26.25,5.94979372891129,0.22665880872043,21.3139705882353,"Night","Spring Night"
25,10,33.5,33.5,30,1,1,2007-05-02,5,89.71,2.10569572006155,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4854257057008,34.4872317465935,36.3427450367433,33.19907897169,37.6202044901929,41.3044273947831,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,64.6273546884179,47.25,17.3773546884179,0.367774702400378,28.1211213803089,"Day","Spring Day"
26,10,33.5,33.5,30,0.1,1,2007-05-02,5,89.26,2.41993474344619,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4944356937953,33.6137940310383,33.8648268075819,33.416186930439,34.011813673913,34.5266828606832,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,37.0784484378552,47.25,10.1715515621448,0.215270932532166,28.1211213803089,"Day","Spring Day"
27,10,33.5,33.5,30,1,2,2007-05-02,5,89.16,2.27509083769222,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4858136588672,34.5561966109538,36.5413771878015,33.2029422033726,37.9093848327553,41.8469854570173,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,66.0099414004051,49.5499992370605,16.4599421633445,0.332188545242871,28.1211213803089,"Day","Spring Day"
28,10,33.5,33.5,30,0.1,2,2007-05-02,5,89.06,2.411666373108,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4949733285166,33.6314758703734,33.9192710412248,33.4212971864401,34.0901766463707,34.6899661327914,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,37.5133389092205,49.5499992370605,12.0366603278401,0.242919485634166,28.1211213803089,"Day","Spring Day"
29,10,33.5,33.5,30,1,3,2007-05-02,5,89.16,2.10569572006155,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4854257057008,34.4872317465935,36.3427450367433,33.19907897169,37.6202044901929,41.3044273947831,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,64.6273546884179,47.25,17.3773546884179,0.367774702400378,28.1211213803089,"Day","Spring Day"
30,10,33.5,33.5,30,0.1,3,2007-05-02,5,89.24,2.41993474344619,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4944356937953,33.6137940310383,33.8648268075819,33.416186930439,34.011813673913,34.5266828606832,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,37.0784484378552,47.25,10.1715515621448,0.215270932532166,28.1211213803089,"Day","Spring Day"
31,10,33.5,33.5,30,1,1,2018-06-22,5,88.83,2.71456003950773,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4886975093587,34.6899449875388,37.0029407849049,33.2458809764819,38.5657578277086,43.5056024015052,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,46.4310089449053,37.4500007629395,8.98100818196588,0.239813297703681,33.8735221220149,"Night","Summer Night"
32,10,33.5,33.5,30,0.1,1,2018-06-22,5,88.03,2.39929650725183,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4957891542446,33.6971659876535,34.1680016621221,33.4308592073525,34.4398100814926,35.6869285118561,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.8295302555066,37.4500007629395,1.37952949256714,0.0368365678094279,33.8735221220149,"Night","Summer Night"
33,10,33.5,33.5,30,1,2,2018-06-22,5,89.57,2.73190651618476,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4887959846351,34.6975805163752,37.0243081218132,33.2471428973838,38.5970941895416,43.5625221888546,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,46.5209028794393,37.9500007629395,8.57090211649984,0.225847218555786,33.8735221220149,"Night","Summer Night"
34,10,33.5,33.5,30,0.1,2,2018-06-22,5,89.83,2.39938313581745,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4958373834678,33.6988884607586,34.1731304054326,33.4313575436205,34.4472320115269,35.7015104118872,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.8603706336676,37.9500007629395,0.910369870728175,0.0239886654130771,33.8735221220149,"Night","Summer Night"
35,10,33.5,33.5,30,1,3,2018-06-22,5,89.21,2.71456003950773,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4886975093587,34.6899449875388,37.0029407849049,33.2458809764819,38.5657578277086,43.5056024015052,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,46.4310089449053,37.4500007629395,8.98100818196588,0.239813297703681,33.8735221220149,"Night","Summer Night"
36,10,33.5,33.5,30,0.1,3,2018-06-22,5,89.08,2.39929650725183,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4957891542446,33.6971659876535,34.1680016621221,33.4308592073525,34.4398100814926,35.6869285118561,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.8295302555066,37.4500007629395,1.37952949256714,0.0368365678094279,33.8735221220149,"Night","Summer Night"
37,10,33.5,33.5,30,1,1,2016-07-13,5,89.42,2.71681818414226,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4954143768641,34.8698052091205,37.3506401656459,33.3637986822592,39.1314397946437,43.9815633470573,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.3602573681017,61.3499984741211,9.01025889398056,0.146866489292274,37.798079990083,"Day","Summer Day"
38,10,33.5,33.5,30,0.1,1,2016-07-13,5,89.34,2.43190861899745,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4990059601428,33.7976576433773,34.4022204821053,33.4739612190431,34.7968560404105,36.0935276246308,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,40.9563766662154,61.3499984741211,20.3936218079057,0.332414381664708,37.798079990083,"Day","Summer Day"
39,10,33.5,33.5,30,1,2,2016-07-13,5,89.41,2.73366577545341,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4954567000094,34.877128154797,37.371309509121,33.3645106783279,39.1616887376642,44.0371517094118,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.5041016047819,63.4500007629395,7.0541008418424,0.111175740851411,37.798079990083,"Day","Summer Day"
40,10,33.5,33.5,30,0.1,2,2016-07-13,5,88.43,2.43195391884901,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4990165611503,33.7990706372716,34.4066579433415,33.4741353204016,34.8032139757178,36.1070836578448,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,40.9940871077619,63.4500007629395,22.4559136551775,0.353915104573077,37.798079990083,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,5,88.68,2.71681818414226,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4954143768641,34.8698052091205,37.3506401656459,33.3637986822592,39.1314397946437,43.9815633470573,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.3602573681017,61.3499984741211,9.01025889398056,0.146866489292274,37.798079990083,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,5,87.98,2.43190861899745,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4990059601428,33.7976576433773,34.4022204821053,33.4739612190431,34.7968560404105,36.0935276246308,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,40.9563766662154,61.3499984741211,20.3936218079057,0.332414381664708,37.798079990083,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,5,89.66,2.6710818527314,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4931679825791,34.7718322311936,37.1559242089011,33.3210050860026,38.8393917006153,43.4904477264857,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,65.8524718772291,61.0499992370605,4.80247264016856,0.0786645814936097,36.5175683407307,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,5,88.85,2.42230156413066,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4980636304808,33.7398649422204,34.2684373828229,33.4589488106417,34.5972317859123,35.8180186442922,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,39.8515376621253,61.0499992370605,21.1984615749352,0.347231152167921,36.5175683407307,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,5,88.35,2.68185403533147,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4932076332705,34.7764624987976,37.1689947715294,33.3215874145343,38.8586290815017,43.5256475324113,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,65.9553355588159,52.4500007629395,13.5053347958764,0.257489696843229,36.5175683407307,"Day","Summer Day"
46,10,33.5,33.5,30,0.1,2,2015-07-27,5,90.99,2.42230145147276,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4980772702157,33.7408460279294,34.2714264857182,33.4591283050048,34.6015640202081,35.8268061805693,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,39.8765508672512,52.4500007629395,12.5734498956882,0.239722587469865,36.5175683407307,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,5,88.27,2.6710818527314,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4931679825791,34.7718322311936,37.1559242089011,33.3210050860026,38.8393917006153,43.4904477264857,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,65.8524718772291,61.0499992370605,4.80247264016856,0.0786645814936097,36.5175683407307,"Day","Summer Day"
48,10,33.5,33.5,30,0.1,3,2015-07-27,5,82.92,2.42230156413066,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4980636304808,33.7398649422204,34.2684373828229,33.4589488106417,34.5972317859123,35.8180186442922,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,39.8515376621253,61.0499992370605,21.1984615749352,0.347231152167921,36.5175683407307,"Day","Summer Day"
49,10,33.5,33.5,30,1,1,2014-07-29,5,39.76,2.45102483304999,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4965902627647,33.5709065495057,33.9164852099877,33.3923590966732,35.1873228836559,37.6563050084698,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,74.1729397250032,39.9500007629395,34.2229389620638,0.856644263041203,34.8171664306209,"Night","Summer Night"
50,10,33.5,33.5,30,0.1,1,2014-07-29,5,39.33,2.50387087222583,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4993363701687,33.5112784886782,33.56992507745,33.4808071921412,33.7982795873791,34.3152452272271,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.5040655569098,39.9500007629395,1.55406479397038,0.0389002444128123,34.8171664306209,"Night","Summer Night"
51,10,33.5,33.5,30,1,2,2014-07-29,5,39.38,2.45130103760543,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4965927874022,33.5709265933658,33.9165446521143,33.3924037610532,35.1874950453062,37.6565772495044,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,74.1697223286869,39.8499984741211,34.3197238545658,0.861222714396171,34.8171664306209,"Night","Summer Night"
52,10,33.5,33.5,30,0.1,2,2014-07-29,5,40.06,2.50386147899471,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.499336763256,33.5112815626282,33.5699353648309,33.4808132644217,33.7983104386915,34.3152911858034,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.5038706118034,39.8499984741211,1.6538721376823,0.0415024391721454,34.8171664306209,"Night","Summer Night"
53,10,33.5,33.5,30,1,3,2014-07-29,5,41.62,2.45102483304999,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4965902627647,33.5709065495057,33.9164852099877,33.3923590966732,35.1873228836559,37.6563050084698,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,74.1729397250032,39.9500007629395,34.2229389620638,0.856644263041203,34.8171664306209,"Night","Summer Night"
54,10,33.5,33.5,30,0.1,3,2014-07-29,5,42.82,2.50387087222583,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4993363701687,33.5112784886782,33.56992507745,33.4808071921412,33.7982795873791,34.3152452272271,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.5040655569098,39.9500007629395,1.55406479397038,0.0389002444128123,34.8171664306209,"Night","Summer Night"
55,10,33.5,33.5,30,1,1,2014-08-30,5,89.63,2.30267079561816,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4926308113373,34.6155623184528,36.7246689117566,33.3163737206308,38.1799019898712,42.5108889264312,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,44.129461741597,37.0499992370605,7.07946250453648,0.191078614043668,31.1264146368967,"Night","Summer Night"
56,10,33.5,33.5,30,0.1,1,2014-08-30,5,89.12,2.41105767805712,0,NA,1,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 100mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4967085528783,33.6770309254904,34.0866176691204,33.4429829201774,34.3279402610163,35.3707918012617,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.7785462379109,37.0499992370605,0.728547000850313,0.0196638870675484,31.1264146368967,"Night","Summer Night"
57,10,33.5,33.5,30,1,2,2014-08-30,5,90.06,2.32509743837161,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4927145754602,34.6252103196254,36.7519052231518,33.3175472802596,38.2197599040541,42.5845840313711,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,44.2463399174907,36.9500007629395,7.29633915455122,0.197465196316569,31.1264146368967,"Night","Summer Night"
58,10,33.5,33.5,30,0.1,2,2014-08-30,5,90.65,2.41047134240984,0,NA,3,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 200mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4967586879741,33.6792193195905,34.0932247102862,33.4435232519332,34.3374765102908,35.3900024785358,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.8212343400964,36.9500007629395,0.871233577156943,0.0235787160803196,31.1264146368967,"Night","Summer Night"
59,10,33.5,33.5,30,1,3,2014-08-30,5,89.51,2.30267079561816,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete 300mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.5,2250,900,0.3,0.93,0,0.4,3,4650,1700,"base",0.2,1.5,2400,800,NA,NA,0,"subgrade",1.1,2,1850,1500,NA,NA,0,33.4926308113373,34.6155623184528,36.7246689117566,33.3163737206308,38.1799019898712,42.5108889264312,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,44.129461741597,37.0499992370605,7.07946250453648,0.191078614043668,31.1264146368967,"Night","Summer Night"
