"run.n","nodal.spacing","n.iterations","i.top.temp","i.bot.temp","time.step","pave.length","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","L4.layer","L4.thickness","L4.k","L4.rho","L4.c","L4.albedo","L4.emissivity","L4.R.c.top","L5.layer","L5.thickness","L5.k","L5.rho","L5.c","L5.albedo","L5.emissivity","L5.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
77,10,1,33.5,33.5,30,10,1,4,2015-07-27,3,38.52,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4971919376777,33.5953298104357,33.9403370699706,33.3610905908003,35.1893143256422,37.488116521847,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,56.1394337110101,61.0499992370605,4.91056552605045,0.0804351447570449,37.22,"Day","Summer Day"
78,10,1,33.5,33.5,30,100,1,4,2015-07-27,3,39,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4971848879849,33.5989461610897,33.9577286555532,33.3601419543021,35.2586806892846,37.6604024983364,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,56.7938479459348,61.0499992370605,4.25615129112578,0.069715828735704,37.22,"Day","Summer Day"
79,10,1,33.5,33.5,30,10,1,5,2015-07-27,3,38.79,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4993087113301,33.5135570375993,33.587565018552,33.4592906278282,34.0414866857104,34.9965688308323,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,60.0575974297228,61.0499992370605,0.992401807337728,0.0162555580628949,37.22,"Day","Summer Day"
80,10,1,33.5,33.5,30,100,1,5,2015-07-27,3,38.44,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4993096413875,33.514289979592,33.5922624161507,33.4588971572409,34.0711663845899,35.08101073099,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,60.9983765609581,61.0499992370605,0.0516226761024541,0.000845580290705662,37.22,"Day","Summer Day"
81,10,1,33.5,33.5,30,10,1,1,2014-07-29,3,38.86,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4911970236639,33.8720086872666,34.9607829252183,33.3081202308244,36.5479982907904,41.2827923121617,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,48.7710552423109,39.9500007629395,8.82105447937147,0.220802360723721,37,"Night","Summer Night"
82,10,1,33.5,33.5,30,100,1,1,2014-07-29,3,39.31,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4913367760854,33.882151672171,34.9988667149271,33.30996354259,36.6251472639299,41.4428196726784,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,49.3978070569647,39.9500007629395,9.44780629402527,0.236490766297801,37,"Night","Summer Night"
83,10,1,33.5,33.5,30,10,1,2,2014-07-29,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,10,1,33.5,33.5,30,100,1,2,2014-07-29,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,10,1,33.5,33.5,30,10,1,3,2014-07-29,3,38.71,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4945355292973,33.6654274050031,34.2538300060589,33.2947246800993,35.9548631501879,39.9484951771565,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,44.3425154672181,39.9500007629395,4.39251470427865,0.109950303389067,37,"Night","Summer Night"
86,10,1,33.5,33.5,30,100,1,3,2014-07-29,3,38.41,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4945806775635,33.6705974445339,34.2762023148088,33.2950999841038,36.0242685459698,40.0949717845034,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,44.8680449137898,39.9500007629395,4.91804415085033,0.123104982651532,37,"Night","Summer Night"
87,10,1,33.5,33.5,30,10,1,4,2014-07-29,3,38.63,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4966040541285,33.5777773191473,33.9050345617304,33.3534318785448,35.1758901755358,38.0951603211324,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,42.2748655749911,39.9500007629395,2.32486481205166,0.0581943621440021,37,"Night","Summer Night"
88,10,1,33.5,33.5,30,100,1,4,2014-07-29,3,38.25,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4966172940346,33.5806370349852,33.9191894551687,33.3529150068752,35.2313364954007,38.2204573142559,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,42.7857494000302,39.9500007629395,2.83574863709077,0.07098244262667,37,"Night","Summer Night"
89,10,1,33.5,33.5,30,10,1,5,2014-07-29,3,38.6,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4991473198195,33.5101737920198,33.5726236045793,33.456700962229,34.0179804957192,35.1954910086359,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,38.8616085724556,39.9500007629395,1.08839219048389,0.0272438590662947,37,"Night","Summer Night"
90,10,1,33.5,33.5,30,100,1,5,2014-07-29,3,38.45,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4991275647652,33.5106044111929,33.5756805291736,33.4556108085578,34.038672219534,35.257265853271,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,39.2759865878688,39.9500007629395,0.674014175070624,0.0168714433591673,37,"Night","Summer Night"
91,10,1,33.5,33.5,30,10,1,1,2014-08-30,3,38.65,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4930654916901,33.9077761348712,34.9920962755254,33.3297088990904,36.5906395730174,40.6444459907602,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,46.0513165019549,37.0499992370605,9.0013172648944,0.242950538468312,33.5726666666666,"Night","Summer Night"
92,10,1,33.5,33.5,30,100,1,1,2014-08-30,3,38.53,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Summer","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4931083025534,33.9125884078531,35.0068711726427,33.3302987901422,36.6201718807134,40.6869446305089,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,46.3729683534197,37.0499992370605,9.32296911635916,0.251632100090127,33.5726666666666,"Night","Summer Night"
93,10,1,33.5,33.5,30,10,1,2,2014-08-30,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,10,1,33.5,33.5,30,100,1,2,2014-08-30,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Summer","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,10,1,33.5,33.5,30,10,1,3,2014-08-30,3,38.1,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4957638474473,33.6857658587058,34.2846453004377,33.3175694870489,35.9717345877124,39.2987038003059,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,41.5780149518067,37.0499992370605,4.52801571474618,0.122213652037457,33.5726666666666,"Night","Summer Night"
96,10,1,33.5,33.5,30,100,1,3,2014-08-30,3,37.56,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Summer","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4957700975464,33.6883331464828,34.2940075090922,33.3173436629188,35.9983650298806,39.3367088487599,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,41.8477072373291,37.0499992370605,4.79770800026853,0.129492796196051,33.5726666666666,"Night","Summer Night"
97,10,1,33.5,33.5,30,10,1,4,2014-08-30,3,38.19,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4974246873957,33.5899259019776,33.9325526714862,33.371455893446,35.2008373178823,37.6193365064986,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,39.2865245461986,37.0499992370605,2.23652530913802,0.0603650568203212,33.5726666666666,"Night","Summer Night"
98,10,1,33.5,33.5,30,100,1,4,2014-08-30,3,38.35,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Summer","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4974133675125,33.5913884296356,33.9388850177343,33.3706502951012,35.2226898558039,37.6531296923781,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,39.544343620785,37.0499992370605,2.49434438372441,0.0673237364396315,33.5726666666666,"Night","Summer Night"
99,10,1,33.5,33.5,30,10,1,5,2014-08-30,3,39.04,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4993744374002,33.5127538347088,33.5837163220581,33.4625156484099,34.0441450426715,35.0764915921255,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,35.4477892770234,37.0499992370605,1.60220996003716,0.0432445342248345,33.5726666666666,"Night","Summer Night"
100,10,1,33.5,33.5,30,100,1,5,2014-08-30,3,38.52,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Summer","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4993623403846,33.5130007617227,33.5853248222245,33.4618396535446,34.0531055723183,35.0961023050218,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,35.6330946285985,37.0499992370605,1.416904608462,0.0382430401522032,33.5726666666666,"Night","Summer Night"
101,10,1,33.5,33.5,30,10,1,1,2014-10-01,3,38.37,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Fall","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4753587836873,33.6661734748038,34.1554388400425,33.0963356665947,34.8440442785558,36.9482618581367,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,38.2194660368755,26.6499996185303,11.5694664183453,0.434126325851831,25.3173333333334,"Night","Fall Night"
102,10,1,33.5,33.5,30,100,1,1,2014-10-01,3,38.42,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Fall","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.477265321861,33.6761822769071,34.1804711075584,33.1171660553399,34.895873321115,37.0011968735645,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,38.2574099508406,26.6499996185303,11.6074103323103,0.43555011251255,25.3173333333334,"Night","Fall Night"
103,10,1,33.5,33.5,30,10,1,2,2014-10-01,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Fall","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,10,1,33.5,33.5,30,100,1,2,2014-10-01,3,0,0,0,FALSE,3,1.5,"Whitetopped Asphalt Pavements","WA",0.2625,0.93,"Whitetopped Asphalt #2","C1","Durango Complex",6.99056369409498,"Fall","surface",0.07,3.125,2350,1100,0.2625,0.93,0,0.31,8.1,6713,3825,"asphalt",0.105,2.375,2113,1700,NA,NA,0,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.19,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,10,1,33.5,33.5,30,10,1,3,2014-10-01,3,38.13,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Fall","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4820636282653,33.5457853862141,33.7384602133749,33.0580806101676,34.2417207112543,35.5920324583349,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,34.0161578556695,26.6499996185303,7.36615823713919,0.276403690153052,25.3173333333334,"Night","Fall Night"
106,10,1,33.5,33.5,30,100,1,3,2014-10-01,3,38.97,0,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.94,"Whitetopped Asphalt #3","C1","Durango Complex",6.99056369409498,"Fall","surface",0.08,2.25,2350,1000,0.325,0.94,0,0.44,6.2,6875,3350,"asphalt",0.17,1.75,2225,1400,NA,NA,0,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.06,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4834914106555,33.5518432281723,33.7566373028307,33.0779749320012,34.2932044319736,35.6473321795999,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,34.0518949899495,26.6499996185303,7.40189537141924,0.277744670820654,25.3173333333334,"Night","Fall Night"
107,10,1,33.5,33.5,30,10,1,4,2014-10-01,3,39.12,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Fall","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4869074805747,33.5093606660723,33.5813708469934,33.1708674005914,33.8248948457306,34.4816370669221,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,31.6224151225528,26.6499996185303,4.97241550402248,0.186582197943637,25.3173333333334,"Night","Fall Night"
108,10,1,33.5,33.5,30,100,1,4,2014-10-01,3,38.61,0,0,NA,7,1.5,"Whitetopped Asphalt Pavements","WA",0.3875,0.95,"Whitetopped Asphalt #4","C1","Durango Complex",6.99056369409498,"Fall","surface",0.09,1.375,2375,900,0.3875,0.95,0,0.57,4.3,7113,2875,"asphalt",0.235,1.125,2388,1100,NA,NA,0,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",0.93,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4879193337574,33.5127534831073,33.5935239935828,33.1831404164906,33.8655745842852,34.5328362999993,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,31.6489872100086,26.6499996185303,4.99898759147834,0.187579274410287,25.3173333333334,"Night","Fall Night"
109,10,1,33.5,33.5,30,10,1,5,2014-10-01,3,40.06,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Fall","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4924822812665,33.496760173243,33.5,33.3838185586212,33.4955654530148,33.6052770622308,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,27.4910541657183,26.6499996185303,0.84105454718798,0.0315592705150802,25.3173333333334,"Night","Fall Night"
110,10,1,33.5,33.5,30,100,1,5,2014-10-01,3,39.28,0,0,NA,9,1.5,"Whitetopped Asphalt Pavements","WA",0.45,0.96,"Whitetopped Asphalt #5","C1","Durango Complex",6.99056369409498,"Fall","surface",0.1,0.5,2400,800,0.45,0.96,0,0.7,2.4,7350,2400,"asphalt",0.3,0.5,2550,800,NA,NA,0,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.8,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4946168043018,33.4976103394657,33.5,33.3903405424121,33.5162829862653,33.6428673347041,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,27.5090674032249,26.6499996185303,0.859067784694616,0.032235189380539,25.3173333333334,"Night","Fall Night"
111,10,1,33.5,33.5,30,10,1,1,2012-10-22,3,39.1,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Fall","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4582846274021,33.5054710020099,33.589392947163,32.9827564449313,33.6569209508397,34.2467642624874,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,37.8513257500009,31.3500003814697,6.50132536853113,0.207378797110762,27.78,"Day","Fall Day"
112,10,1,33.5,33.5,30,100,1,1,2012-10-22,3,39.87,0,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.2,0.92,"Whitetopped Asphalt #1","C1","Durango Complex",6.99056369409498,"Fall","surface",0.06,4,2300,1200,0.2,0.92,0,0.18,10,6400,4300,"asphalt",0.04,3,1900,2000,NA,NA,0,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4601789055715,33.5145615787909,33.6252103735073,32.9975235858064,33.7324268563974,34.426199422395,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,38.2192516077295,31.3500003814697,6.86925122625973,0.219114868984818,27.78,"Day","Fall Day"
